discipline_title,slug_game,event_title,event_gender,medal_type,participant_type,country_name,country_code,country_3_letter_code,index_code
Canoe Sprint,sydney-2000,K2 1000m kayak double men,Men,SILVER,GameTeam,sweden,SE,SWE,Canoe Sprintsydney-2000MenSILVERSweden
Canoe Sprint,sydney-2000,K2 1000m kayak double men,Men,BRONZE,GameTeam,hungary,HU,HUN,Canoe Sprintsydney-2000MenBRONZEHungary
Canoe Sprint,sydney-2000,K2 500m kayak double women,Women,BRONZE,GameTeam,poland,PL,POL,Canoe Sprintsydney-2000WomenBRONZEPoland
Canoe Sprint,sydney-2000,K2 500m kayak double men,Men,SILVER,GameTeam,australia,AU,AUS,Canoe Sprintsydney-2000MenSILVERAustralia
Canoe Sprint,sydney-2000,K2 500m kayak double men,Men,BRONZE,GameTeam,germany,DE,GER,Canoe Sprintsydney-2000MenBRONZEGermany
Canoe Sprint,sydney-2000,K1 500m kayak single women,Women,GOLD,Athlete,italy,IT,ITA,Canoe Sprintsydney-2000WomenGOLDItaly
Canoe Sprint,sydney-2000,K1 500m kayak single women,Women,SILVER,Athlete,canada,CA,CAN,Canoe Sprintsydney-2000WomenSILVERCanada
Canoe Sprint,sydney-2000,K1 500m kayak single women,Women,BRONZE,Athlete,australia,AU,AUS,Canoe Sprintsydney-2000WomenBRONZEAustralia
Canoe Sprint,sydney-2000,C1 500m canoe single men,Men,SILVER,Athlete,russia,RU,RUS,Canoe Sprintsydney-2000MenSILVERRussian Federation
Canoe Sprint,sydney-2000,K4 1000m kayak four men,Men,SILVER,GameTeam,germany,DE,GER,Canoe Sprintsydney-2000MenSILVERGermany
Canoe Sprint,sydney-2000,K4 1000m kayak four men,Men,BRONZE,GameTeam,poland,PL,POL,Canoe Sprintsydney-2000MenBRONZEPoland
Canoe Sprint,sydney-2000,C2 1000m canoe double men,Men,GOLD,GameTeam,romania,RO,ROU,Canoe Sprintsydney-2000MenGOLDRomania
Canoe Sprint,sydney-2000,C2 1000m canoe double men,Men,SILVER,GameTeam,cuba,CU,CUB,Canoe Sprintsydney-2000MenSILVERCuba
Canoe Sprint,sydney-2000,C1 1000m canoe single men,Men,GOLD,Athlete,germany,DE,GER,Canoe Sprintsydney-2000MenGOLDGermany
Canoe Sprint,sydney-2000,C1 1000m canoe single men,Men,BRONZE,Athlete,canada,CA,CAN,Canoe Sprintsydney-2000MenBRONZECanada
Badminton,sydney-2000,doubles men,Men,GOLD,GameTeam,indonesia,ID,INA,Badmintonsydney-2000MenGOLDIndonesia
Badminton,sydney-2000,doubles men,Men,SILVER,GameTeam,south korea,KR,KOR,Badmintonsydney-2000MenSILVERRepublic of Korea
Badminton,sydney-2000,doubles men,Men,BRONZE,GameTeam,south korea,KR,KOR,Badmintonsydney-2000MenBRONZERepublic of Korea
Badminton,sydney-2000,Singles women,Women,GOLD,Athlete,china,CN,CHN,Badmintonsydney-2000WomenGOLDPeople's Republic of China
Badminton,sydney-2000,Singles women,Women,SILVER,Athlete,denmark,DK,DEN,Badmintonsydney-2000WomenSILVERDenmark
Badminton,sydney-2000,Singles women,Women,BRONZE,Athlete,china,CN,CHN,Badmintonsydney-2000WomenBRONZEPeople's Republic of China
Badminton,sydney-2000,doubles women,Women,SILVER,GameTeam,china,CN,CHN,Badmintonsydney-2000WomenSILVERPeople's Republic of China
Badminton,sydney-2000,Singles men,Men,GOLD,Athlete,china,CN,CHN,Badmintonsydney-2000MenGOLDPeople's Republic of China
Badminton,sydney-2000,Singles men,Men,SILVER,Athlete,indonesia,ID,INA,Badmintonsydney-2000MenSILVERIndonesia
Badminton,sydney-2000,Singles men,Men,BRONZE,Athlete,china,CN,CHN,Badmintonsydney-2000MenBRONZEPeople's Republic of China
Badminton,sydney-2000,Doubles mixed,Mixed,GOLD,GameTeam,china,CN,CHN,Badmintonsydney-2000MixedGOLDPeople's Republic of China
Badminton,sydney-2000,Doubles mixed,Mixed,SILVER,GameTeam,indonesia,ID,INA,Badmintonsydney-2000MixedSILVERIndonesia
Badminton,sydney-2000,Doubles mixed,Mixed,BRONZE,GameTeam,united kingdom,GB,GBR,Badmintonsydney-2000MixedBRONZEGreat Britain
Weightlifting,sydney-2000,62kg featherweight men,Men,GOLD,Athlete,croatia,HR,CRO,Weightliftingsydney-2000MenGOLDCroatia
Weightlifting,sydney-2000,62kg featherweight men,Men,SILVER,Athlete,greece,GR,GRE,Weightliftingsydney-2000MenSILVERGreece
Weightlifting,sydney-2000,62kg featherweight men,Men,BRONZE,Athlete,belarus,BY,BLR,Weightliftingsydney-2000MenBRONZEBelarus
Weightlifting,sydney-2000,94kg men,Men,GOLD,Athlete,greece,GR,GRE,Weightliftingsydney-2000MenGOLDGreece
Weightlifting,sydney-2000,94kg men,Men,SILVER,Athlete,poland,PL,POL,Weightliftingsydney-2000MenSILVERPoland
Weightlifting,sydney-2000,94kg men,Men,BRONZE,Athlete,russia,RU,RUS,Weightliftingsydney-2000MenBRONZERussian Federation
Weightlifting,sydney-2000,+75kg women,Women,GOLD,Athlete,china,CN,CHN,Weightliftingsydney-2000WomenGOLDPeople's Republic of China
Weightlifting,sydney-2000,+75kg women,Women,SILVER,Athlete,poland,PL,POL,Weightliftingsydney-2000WomenSILVERPoland
Weightlifting,sydney-2000,+75kg women,Women,BRONZE,Athlete,united states,US,USA,Weightliftingsydney-2000WomenBRONZEUnited States of America
Weightlifting,sydney-2000,69kg women,Women,SILVER,Athlete,hungary,HU,HUN,Weightliftingsydney-2000WomenSILVERHungary
Weightlifting,sydney-2000,69kg women,Women,BRONZE,Athlete,india,IN,IND,Weightliftingsydney-2000WomenBRONZEIndia
Weightlifting,sydney-2000,58kg women,Women,GOLD,Athlete,mexico,MX,MEX,Weightliftingsydney-2000WomenGOLDMexico
Weightlifting,sydney-2000,58kg women,Women,SILVER,Athlete,north korea,KP,PRK,Weightliftingsydney-2000WomenSILVERDemocratic People's Republic of Korea
Weightlifting,sydney-2000,58kg women,Women,BRONZE,Athlete,thailand,TH,THA,Weightliftingsydney-2000WomenBRONZEThailand
Weightlifting,sydney-2000,48kg women,Women,GOLD,Athlete,united states,US,USA,Weightliftingsydney-2000WomenGOLDUnited States of America
Weightlifting,sydney-2000,48kg women,Women,SILVER,Athlete,indonesia,ID,INA,Weightliftingsydney-2000WomenSILVERIndonesia
Weightlifting,sydney-2000,48kg women,Women,BRONZE,Athlete,indonesia,ID,INA,Weightliftingsydney-2000WomenBRONZEIndonesia
Weightlifting,sydney-2000,77kg men,Men,GOLD,Athlete,china,CN,CHN,Weightliftingsydney-2000MenGOLDPeople's Republic of China
Weightlifting,sydney-2000,77kg men,Men,BRONZE,Athlete,armenia,AM,ARM,Weightliftingsydney-2000MenBRONZEArmenia
Weightlifting,sydney-2000,75kg women,Women,GOLD,Athlete,colombia,CO,COL,Weightliftingsydney-2000WomenGOLDColombia
Weightlifting,sydney-2000,75kg women,Women,SILVER,Athlete,nigeria,NG,NGR,Weightliftingsydney-2000WomenSILVERNigeria
Weightlifting,sydney-2000,75kg women,Women,BRONZE,Athlete,taiwan,TW,TPE,Weightliftingsydney-2000WomenBRONZEChinese Taipei
Weightlifting,sydney-2000,105kg heavyweight men,Men,GOLD,Athlete,iran,IR,IRI,Weightliftingsydney-2000MenGOLDIslamic Republic of Iran
Weightlifting,sydney-2000,105kg heavyweight men,Men,SILVER,Athlete,bulgaria,BG,BUL,Weightliftingsydney-2000MenSILVERBulgaria
Weightlifting,sydney-2000,105kg heavyweight men,Men,BRONZE,Athlete,qatar,QA,QAT,Weightliftingsydney-2000MenBRONZEQatar
Weightlifting,sydney-2000,105kg superheavyweight men,Men,SILVER,Athlete,germany,DE,GER,Weightliftingsydney-2000MenSILVERGermany
Weightlifting,sydney-2000,63kg women,Women,SILVER,Athlete,russia,RU,RUS,Weightliftingsydney-2000WomenSILVERRussian Federation
Weightlifting,sydney-2000,63kg women,Women,BRONZE,Athlete,greece,GR,GRE,Weightliftingsydney-2000WomenBRONZEGreece
Weightlifting,sydney-2000,85kg men,Men,BRONZE,Athlete,georgia,GE,GEO,Weightliftingsydney-2000MenBRONZEGeorgia
Weightlifting,sydney-2000,56kg men,Men,GOLD,Athlete,turkey,TR,TUR,Weightliftingsydney-2000MenGOLDTurkey
Weightlifting,sydney-2000,56kg men,Men,SILVER,Athlete,china,CN,CHN,Weightliftingsydney-2000MenSILVERPeople's Republic of China
Weightlifting,sydney-2000,56kg men,Men,BRONZE,Athlete,china,CN,CHN,Weightliftingsydney-2000MenBRONZEPeople's Republic of China
Weightlifting,sydney-2000,69kg men,Men,GOLD,Athlete,bulgaria,BG,BUL,Weightliftingsydney-2000MenGOLDBulgaria
Weightlifting,sydney-2000,53kg women,Women,SILVER,Athlete,taiwan,TW,TPE,Weightliftingsydney-2000WomenSILVERChinese Taipei
Beach Volleyball,sydney-2000,Beach volleyball women,Women,GOLD,GameTeam,australia,AU,AUS,Beach Volleyballsydney-2000WomenGOLDAustralia
Beach Volleyball,sydney-2000,Beach volleyball women,Women,SILVER,GameTeam,brazil,BR,BRA,Beach Volleyballsydney-2000WomenSILVERBrazil
Beach Volleyball,sydney-2000,Beach volleyball women,Women,BRONZE,GameTeam,brazil,BR,BRA,Beach Volleyballsydney-2000WomenBRONZEBrazil
Beach Volleyball,sydney-2000,Beach volleyball men,Men,GOLD,GameTeam,united states,US,USA,Beach Volleyballsydney-2000MenGOLDUnited States of America
Beach Volleyball,sydney-2000,Beach volleyball men,Men,SILVER,GameTeam,brazil,BR,BRA,Beach Volleyballsydney-2000MenSILVERBrazil
Beach Volleyball,sydney-2000,Beach volleyball men,Men,BRONZE,GameTeam,germany,DE,GER,Beach Volleyballsydney-2000MenBRONZEGermany
Diving,sydney-2000,synchronized diving 3m springboard women,Women,GOLD,GameTeam,russia,RU,RUS,Divingsydney-2000WomenGOLDRussian Federation
Diving,sydney-2000,synchronized diving 3m springboard women,Women,SILVER,GameTeam,china,CN,CHN,Divingsydney-2000WomenSILVERPeople's Republic of China
Diving,sydney-2000,synchronized diving 3m springboard women,Women,BRONZE,GameTeam,ukraine,UA,UKR,Divingsydney-2000WomenBRONZEUkraine
Diving,sydney-2000,10m platform women,Women,GOLD,Athlete,united states,US,USA,Divingsydney-2000WomenGOLDUnited States of America
Diving,sydney-2000,10m platform women,Women,BRONZE,Athlete,canada,CA,CAN,Divingsydney-2000WomenBRONZECanada
Diving,sydney-2000,3m springboard men,Men,GOLD,Athlete,china,CN,CHN,Divingsydney-2000MenGOLDPeople's Republic of China
Diving,sydney-2000,3m springboard men,Men,SILVER,Athlete,mexico,MX,MEX,Divingsydney-2000MenSILVERMexico
Diving,sydney-2000,3m springboard men,Men,BRONZE,Athlete,russia,RU,RUS,Divingsydney-2000MenBRONZERussian Federation
Diving,sydney-2000,10m platform men,Men,SILVER,Athlete,china,CN,CHN,Divingsydney-2000MenSILVERPeople's Republic of China
Diving,sydney-2000,synchronized diving 10m platform women,Women,GOLD,GameTeam,china,CN,CHN,Divingsydney-2000WomenGOLDPeople's Republic of China
Diving,sydney-2000,synchronized diving 10m platform women,Women,SILVER,GameTeam,canada,CA,CAN,Divingsydney-2000WomenSILVERCanada
Diving,sydney-2000,synchronized diving 10m platform women,Women,BRONZE,GameTeam,australia,AU,AUS,Divingsydney-2000WomenBRONZEAustralia
Diving,sydney-2000,3m springboard women,Women,BRONZE,Athlete,germany,DE,GER,Divingsydney-2000WomenBRONZEGermany
Diving,sydney-2000,synchronized diving 3m springboard men,Men,SILVER,GameTeam,russia,RU,RUS,Divingsydney-2000MenSILVERRussian Federation
Diving,sydney-2000,synchronized diving 3m springboard men,Men,BRONZE,GameTeam,australia,AU,AUS,Divingsydney-2000MenBRONZEAustralia
Diving,sydney-2000,synchronized diving 10m platform men,Men,GOLD,GameTeam,russia,RU,RUS,Divingsydney-2000MenGOLDRussian Federation
Diving,sydney-2000,synchronized diving 10m platform men,Men,BRONZE,GameTeam,germany,DE,GER,Divingsydney-2000MenBRONZEGermany
Softball,sydney-2000,softball women,Women,GOLD,GameTeam,united states,US,USA,Softballsydney-2000WomenGOLDUnited States of America
Softball,sydney-2000,softball women,Women,SILVER,GameTeam,japan,JP,JPN,Softballsydney-2000WomenSILVERJapan
Softball,sydney-2000,softball women,Women,BRONZE,GameTeam,australia,AU,AUS,Softballsydney-2000WomenBRONZEAustralia
Shooting,sydney-2000,50m rifle 3 positions 3x20 shots women,Women,GOLD,Athlete,poland,PL,POL,Shootingsydney-2000WomenGOLDPoland
Shooting,sydney-2000,50m rifle 3 positions 3x20 shots women,Women,SILVER,Athlete,russia,RU,RUS,Shootingsydney-2000WomenSILVERRussian Federation
Shooting,sydney-2000,50m rifle 3 positions 3x20 shots women,Women,BRONZE,Athlete,russia,RU,RUS,Shootingsydney-2000WomenBRONZERussian Federation
Shooting,sydney-2000,10m running target 3030 shot men,Men,GOLD,Athlete,china,CN,CHN,Shootingsydney-2000MenGOLDPeople's Republic of China
Shooting,sydney-2000,10m running target 3030 shot men,Men,SILVER,Athlete,moldova,MD,MDA,Shootingsydney-2000MenSILVERRepublic of Moldova
Shooting,sydney-2000,10m running target 3030 shot men,Men,BRONZE,Athlete,china,CN,CHN,Shootingsydney-2000MenBRONZEPeople's Republic of China
Shooting,sydney-2000,25m pistol 3030 shots women,Women,GOLD,Athlete,bulgaria,BG,BUL,Shootingsydney-2000WomenGOLDBulgaria
Shooting,sydney-2000,25m pistol 3030 shots women,Women,SILVER,Athlete,china,CN,CHN,Shootingsydney-2000WomenSILVERPeople's Republic of China
Shooting,sydney-2000,25m pistol 3030 shots women,Women,BRONZE,Athlete,belarus,BY,BLR,Shootingsydney-2000WomenBRONZEBelarus
Shooting,sydney-2000,50m rifle 3 positions 3x40 shots men,Men,GOLD,Athlete,slovenia,SI,SLO,Shootingsydney-2000MenGOLDSlovenia
Shooting,sydney-2000,50m rifle 3 positions 3x40 shots men,Men,SILVER,Athlete,finland,FI,FIN,Shootingsydney-2000MenSILVERFinland
Shooting,sydney-2000,50m rifle 3 positions 3x40 shots men,Men,BRONZE,Athlete,norway,NO,NOR,Shootingsydney-2000MenBRONZENorway
Shooting,sydney-2000,50m pistol 60 shots men,Men,GOLD,Athlete,bulgaria,BG,BUL,Shootingsydney-2000MenGOLDBulgaria
Shooting,sydney-2000,50m pistol 60 shots men,Men,SILVER,Athlete,belarus,BY,BLR,Shootingsydney-2000MenSILVERBelarus
Shooting,sydney-2000,50m pistol 60 shots men,Men,BRONZE,Athlete,czech republic,CZ,CZE,Shootingsydney-2000MenBRONZECzech Republic
Shooting,sydney-2000,trap 75 targets women,Women,GOLD,Athlete,lithuania,LT,LTU,Shootingsydney-2000WomenGOLDLithuania
Shooting,sydney-2000,trap 75 targets women,Women,SILVER,Athlete,france,FR,FRA,Shootingsydney-2000WomenSILVERFrance
Shooting,sydney-2000,trap 75 targets women,Women,BRONZE,Athlete,china,CN,CHN,Shootingsydney-2000WomenBRONZEPeople's Republic of China
Shooting,sydney-2000,25m rapid fire pistol 60 shots men,Men,GOLD,Athlete,russia,RU,RUS,Shootingsydney-2000MenGOLDRussian Federation
Shooting,sydney-2000,25m rapid fire pistol 60 shots men,Men,SILVER,Athlete,switzerland,CH,SUI,Shootingsydney-2000MenSILVERSwitzerland
Shooting,sydney-2000,25m rapid fire pistol 60 shots men,Men,BRONZE,Athlete,romania,RO,ROU,Shootingsydney-2000MenBRONZERomania
Shooting,sydney-2000,10m air pistol 60 shots men,Men,GOLD,Athlete,france,FR,FRA,Shootingsydney-2000MenGOLDFrance
Shooting,sydney-2000,10m air pistol 60 shots men,Men,SILVER,Athlete,china,CN,CHN,Shootingsydney-2000MenSILVERPeople's Republic of China
Shooting,sydney-2000,10m air pistol 60 shots men,Men,BRONZE,Athlete,belarus,BY,BLR,Shootingsydney-2000MenBRONZEBelarus
Shooting,sydney-2000,skeet 75 targets women,Women,GOLD,Athlete,azerbaijan,AZ,AZE,Shootingsydney-2000WomenGOLDAzerbaijan
Shooting,sydney-2000,skeet 75 targets women,Women,BRONZE,Athlete,hungary,HU,HUN,Shootingsydney-2000WomenBRONZEHungary
Shooting,sydney-2000,double trap 150 targets men,Men,GOLD,Athlete,united kingdom,GB,GBR,Shootingsydney-2000MenGOLDGreat Britain
Shooting,sydney-2000,double trap 150 targets men,Men,SILVER,Athlete,australia,AU,AUS,Shootingsydney-2000MenSILVERAustralia
Shooting,sydney-2000,double trap 150 targets men,Men,BRONZE,Athlete,kuwait,KW,KUW,Shootingsydney-2000MenBRONZEKuwait
Shooting,sydney-2000,trap 125 targets men,Men,GOLD,Athlete,australia,AU,AUS,Shootingsydney-2000MenGOLDAustralia
Shooting,sydney-2000,trap 125 targets men,Men,SILVER,Athlete,united kingdom,GB,GBR,Shootingsydney-2000MenSILVERGreat Britain
Shooting,sydney-2000,trap 125 targets men,Men,BRONZE,Athlete,italy,IT,ITA,Shootingsydney-2000MenBRONZEItaly
Shooting,sydney-2000,10m air rifle 40 shots women,Women,GOLD,Athlete,united states,US,USA,Shootingsydney-2000WomenGOLDUnited States of America
Shooting,sydney-2000,10m air rifle 40 shots women,Women,SILVER,Athlete,south korea,KR,KOR,Shootingsydney-2000WomenSILVERRepublic of Korea
Shooting,sydney-2000,10m air pistol 40 shots women,Women,GOLD,Athlete,china,CN,CHN,Shootingsydney-2000WomenGOLDPeople's Republic of China
Shooting,sydney-2000,10m air pistol 40 shots women,Women,SILVER,Athlete,serbia,CSXX,SCG,Shootingsydney-2000WomenSILVERSerbia and Montenegro
Shooting,sydney-2000,10m air pistol 40 shots women,Women,BRONZE,Athlete,australia,AU,AUS,Shootingsydney-2000WomenBRONZEAustralia
Shooting,sydney-2000,10m air rifle 60 shots men,Men,SILVER,Athlete,russia,RU,RUS,Shootingsydney-2000MenSILVERRussian Federation
Shooting,sydney-2000,10m air rifle 60 shots men,Men,BRONZE,Athlete,russia,RU,RUS,Shootingsydney-2000MenBRONZERussian Federation
Shooting,sydney-2000,skeet (125 targets) men,Men,GOLD,Athlete,ukraine,UA,UKR,Shootingsydney-2000MenGOLDUkraine
Shooting,sydney-2000,skeet (125 targets) men,Men,SILVER,Athlete,czech republic,CZ,CZE,Shootingsydney-2000MenSILVERCzech Republic
Shooting,sydney-2000,skeet (125 targets) men,Men,BRONZE,Athlete,united states,US,USA,Shootingsydney-2000MenBRONZEUnited States of America
Shooting,sydney-2000,50m rifle prone 60 shots men,Men,GOLD,Athlete,sweden,SE,SWE,Shootingsydney-2000MenGOLDSweden
Shooting,sydney-2000,50m rifle prone 60 shots men,Men,SILVER,Athlete,denmark,DK,DEN,Shootingsydney-2000MenSILVERDenmark
Shooting,sydney-2000,double trap 120 targets women,Women,GOLD,Athlete,sweden,SE,SWE,Shootingsydney-2000WomenGOLDSweden
Shooting,sydney-2000,double trap 120 targets women,Women,SILVER,Athlete,italy,IT,ITA,Shootingsydney-2000WomenSILVERItaly
Shooting,sydney-2000,double trap 120 targets women,Women,BRONZE,Athlete,united states,US,USA,Shootingsydney-2000WomenBRONZEUnited States of America
Gymnastics Rhythmic,sydney-2000,individual all-round women,Women,GOLD,Athlete,russia,RU,RUS,Gymnastics Rhythmicsydney-2000WomenGOLDRussian Federation
Gymnastics Rhythmic,sydney-2000,individual all-round women,Women,SILVER,Athlete,belarus,BY,BLR,Gymnastics Rhythmicsydney-2000WomenSILVERBelarus
Gymnastics Rhythmic,sydney-2000,individual all-round women,Women,BRONZE,Athlete,russia,RU,RUS,Gymnastics Rhythmicsydney-2000WomenBRONZERussian Federation
Gymnastics Rhythmic,sydney-2000,group competition women,Women,BRONZE,GameTeam,greece,GR,GRE,Gymnastics Rhythmicsydney-2000WomenBRONZEGreece
Modern Pentathlon,sydney-2000,Individual Competition women,Women,GOLD,Athlete,united kingdom,GB,GBR,Modern Pentathlonsydney-2000WomenGOLDGreat Britain
Modern Pentathlon,sydney-2000,Individual Competition women,Women,SILVER,Athlete,united states,US,USA,Modern Pentathlonsydney-2000WomenSILVERUnited States of America
Modern Pentathlon,sydney-2000,Individual Competition women,Women,BRONZE,Athlete,united kingdom,GB,GBR,Modern Pentathlonsydney-2000WomenBRONZEGreat Britain
Modern Pentathlon,sydney-2000,Individual competition men,Men,GOLD,Athlete,russia,RU,RUS,Modern Pentathlonsydney-2000MenGOLDRussian Federation
Modern Pentathlon,sydney-2000,Individual competition men,Men,SILVER,Athlete,hungary,HU,HUN,Modern Pentathlonsydney-2000MenSILVERHungary
Modern Pentathlon,sydney-2000,Individual competition men,Men,BRONZE,Athlete,belarus,BY,BLR,Modern Pentathlonsydney-2000MenBRONZEBelarus
Equestrian Eventing,sydney-2000,team mixed,Open,GOLD,GameTeam,australia,AU,AUS,Equestrian Eventingsydney-2000OpenGOLDAustralia
Equestrian Eventing,sydney-2000,team mixed,Open,SILVER,GameTeam,united kingdom,GB,GBR,Equestrian Eventingsydney-2000OpenSILVERGreat Britain
Equestrian Eventing,sydney-2000,team mixed,Open,BRONZE,GameTeam,united states,US,USA,Equestrian Eventingsydney-2000OpenBRONZEUnited States of America
Equestrian Eventing,sydney-2000,individual mixed,Open,GOLD,Athlete,united states,US,USA,Equestrian Eventingsydney-2000OpenGOLDUnited States of America
Equestrian Eventing,sydney-2000,individual mixed,Open,SILVER,Athlete,australia,AU,AUS,Equestrian Eventingsydney-2000OpenSILVERAustralia
Equestrian Eventing,sydney-2000,individual mixed,Open,BRONZE,Athlete,new zealand,NZ,NZL,Equestrian Eventingsydney-2000OpenBRONZENew Zealand
Trampoline,sydney-2000,Individual women,Women,GOLD,Athlete,russia,RU,RUS,Trampolinesydney-2000WomenGOLDRussian Federation
Trampoline,sydney-2000,Individual women,Women,SILVER,Athlete,ukraine,UA,UKR,Trampolinesydney-2000WomenSILVERUkraine
Trampoline,sydney-2000,Individual women,Women,BRONZE,Athlete,canada,CA,CAN,Trampolinesydney-2000WomenBRONZECanada
Trampoline,sydney-2000,Individual men,Men,GOLD,Athlete,russia,RU,RUS,Trampolinesydney-2000MenGOLDRussian Federation
Trampoline,sydney-2000,Individual men,Men,SILVER,Athlete,australia,AU,AUS,Trampolinesydney-2000MenSILVERAustralia
Trampoline,sydney-2000,Individual men,Men,BRONZE,Athlete,canada,CA,CAN,Trampolinesydney-2000MenBRONZECanada
Rowing,sydney-2000,eight with coxswain 8 men,Men,GOLD,GameTeam,united kingdom,GB,GBR,Rowingsydney-2000MenGOLDGreat Britain
Rowing,sydney-2000,eight with coxswain 8 men,Men,SILVER,GameTeam,australia,AU,AUS,Rowingsydney-2000MenSILVERAustralia
Rowing,sydney-2000,eight with coxswain 8 men,Men,BRONZE,GameTeam,croatia,HR,CRO,Rowingsydney-2000MenBRONZECroatia
Rowing,sydney-2000,quadruple sculls without coxsw men,Men,GOLD,GameTeam,italy,IT,ITA,Rowingsydney-2000MenGOLDItaly
Rowing,sydney-2000,quadruple sculls without coxsw men,Men,SILVER,GameTeam,netherlands,NL,NED,Rowingsydney-2000MenSILVERNetherlands
Rowing,sydney-2000,quadruple sculls without coxsw men,Men,BRONZE,GameTeam,germany,DE,GER,Rowingsydney-2000MenBRONZEGermany
